Experiment;Participant;Block;Triallist;Trial;Mapping;Stimulus;Accuracy;Correct_Key;Actual_Key;RT
Sizeloc1b;8;2;Blocklist1;55;incompatible;small;1;right;right;531
Sizeloc1b;8;2;Blocklist1;56;incompatible;large;1;left;left;561
Sizeloc1b;8;2;Blocklist1;57;incompatible;large;1;left;left;534
Sizeloc1b;8;2;Blocklist1;58;incompatible;small;1;right;right;404
Sizeloc1b;8;2;Blocklist1;59;incompatible;large;1;left;left;352
Sizeloc1b;8;2;Blocklist1;60;incompatible;small;1;right;right;478
Sizeloc1b;8;3;Blocklist1;1;compatible;large;1;right;right;470
Sizeloc1b;8;3;Blocklist1;2;compatible;small;0;left;right;414
Sizeloc1b;8;3;Blocklist1;3;compatible;large;1;right;right;489
Sizeloc1b;8;3;Blocklist1;4;compatible;large;1;right;right;369
Sizeloc1b;8;3;Blocklist1;5;compatible;small;1;left;left;382
Sizeloc1b;8;3;Blocklist1;6;compatible;small;1;left;left;250
Sizeloc1b;8;3;Blocklist1;7;compatible;large;1;right;right;380
Sizeloc1b;8;3;Blocklist1;8;compatible;large;1;right;right;512
Sizeloc1b;8;3;Blocklist1;9;compatible;large;1;right;right;327
Sizeloc1b;8;3;Blocklist1;10;compatible;small;1;left;left;445
Sizeloc1b;8;3;Blocklist1;11;compatible;large;1;right;right;447
Sizeloc1b;8;3;Blocklist1;12;compatible;small;1;left;left;457
Sizeloc1b;8;3;Blocklist1;13;compatible;small;1;left;left;402
Sizeloc1b;8;3;Blocklist1;14;compatible;large;1;right;right;397
Sizeloc1b;8;3;Blocklist1;15;compatible;large;1;right;right;393
Sizeloc1b;8;3;Blocklist1;16;compatible;small;1;left;left;236
Sizeloc1b;8;3;Blocklist1;17;compatible;small;1;left;left;255
Sizeloc1b;8;3;Blocklist1;18;compatible;small;1;left;left;320
Sizeloc1b;8;3;Blocklist1;19;compatible;large;1;right;right;247
Sizeloc1b;8;3;Blocklist1;20;compatible;small;1;left;left;401
Sizeloc1b;8;4;Blocklist1;1;compatible;large;1;right;right;358
Sizeloc1b;8;4;Blocklist1;2;compatible;small;1;left;left;379
Sizeloc1b;8;4;Blocklist1;3;compatible;small;1;left;left;327
Sizeloc1b;8;4;Blocklist1;4;compatible;small;1;left;left;301
Sizeloc1b;8;4;Blocklist1;5;compatible;small;0;left;right;276
Sizeloc1b;8;4;Blocklist1;6;compatible;large;1;right;right;365
Sizeloc1b;8;4;Blocklist1;7;compatible;large;1;right;right;346
Sizeloc1b;8;4;Blocklist1;8;compatible;large;1;right;right;375
Sizeloc1b;8;4;Blocklist1;9;compatible;small;1;left;left;348
Sizeloc1b;8;4;Blocklist1;10;compatible;large;1;right;right;337
Sizeloc1b;8;4;Blocklist1;11;compatible;small;1;left;left;359
Sizeloc1b;8;4;Blocklist1;12;compatible;large;1;right;right;356
Sizeloc1b;8;4;Blocklist1;13;compatible;small;1;left;left;361
Sizeloc1b;8;4;Blocklist1;14;compatible;large;1;right;right;446
Sizeloc1b;8;4;Blocklist1;15;compatible;large;1;right;right;480
Sizeloc1b;8;4;Blocklist1;16;compatible;large;1;right;right;408
Sizeloc1b;8;4;Blocklist1;17;compatible;large;1;right;right;627
Sizeloc1b;8;4;Blocklist1;18;compatible;large;1;right;right;342
Sizeloc1b;8;4;Blocklist1;19;compatible;large;1;right;right;315
Sizeloc1b;8;4;Blocklist1;20;compatible;large;1;right;right;346
Sizeloc1b;8;4;Blocklist1;21;compatible;small;1;left;left;392
Sizeloc1b;8;4;Blocklist1;22;compatible;large;1;right;right;427
Sizeloc1b;8;4;Blocklist1;23;compatible;small;1;left;left;342
Sizeloc1b;8;4;Blocklist1;24;compatible;large;1;right;right;507
Sizeloc1b;8;4;Blocklist1;25;compatible;large;1;right;right;426
Sizeloc1b;8;4;Blocklist1;26;compatible;large;1;right;right;573
Sizeloc1b;8;4;Blocklist1;27;compatible;small;1;left;left;401
Sizeloc1b;8;4;Blocklist1;28;compatible;small;1;left;left;229
Sizeloc1b;8;4;Blocklist1;29;compatible;small;1;left;left;247
Sizeloc1b;8;4;Blocklist1;30;compatible;small;1;left;left;376
Sizeloc1b;8;4;Blocklist1;31;compatible;small;1;left;left;453
Sizeloc1b;8;4;Blocklist1;32;compatible;small;1;left;left;454
Sizeloc1b;8;4;Blocklist1;33;compatible;small;1;left;left;335
Sizeloc1b;8;4;Blocklist1;34;compatible;small;1;left;left;293
Sizeloc1b;8;4;Blocklist1;35;compatible;large;1;right;right;429
Sizeloc1b;8;4;Blocklist1;36;compatible;large;1;right;right;367
Sizeloc1b;8;4;Blocklist1;37;compatible;small;1;left;left;388
Sizeloc1b;8;4;Blocklist1;38;compatible;large;1;right;right;504
Sizeloc1b;8;4;Blocklist1;39;compatible;large;1;right;right;351
Sizeloc1b;8;4;Blocklist1;40;compatible;small;1;left;left;397
Sizeloc1b;8;4;Blocklist1;41;compatible;small;1;left;left;288
Sizeloc1b;8;4;Blocklist1;42;compatible;small;1;left;left;240
Sizeloc1b;8;4;Blocklist1;43;compatible;large;0;right;left;210
Sizeloc1b;8;4;Blocklist1;44;compatible;large;1;right;right;332
Sizeloc1b;8;4;Blocklist1;45;compatible;large;1;right;right;323
Sizeloc1b;8;4;Blocklist1;46;compatible;small;1;left;left;281
Sizeloc1b;8;4;Blocklist1;47;compatible;small;1;left;left;265
Sizeloc1b;8;4;Blocklist1;48;compatible;large;1;right;right;362
Sizeloc1b;8;4;Blocklist1;49;compatible;small;1;left;left;303
Sizeloc1b;8;4;Blocklist1;50;compatible;small;1;left;left;383
Sizeloc1b;8;4;Blocklist1;51;compatible;small;1;left;left;307
Sizeloc1b;8;4;Blocklist1;52;compatible;small;1;left;left;290
Sizeloc1b;8;4;Blocklist1;53;compatible;large;1;right;right;338
Sizeloc1b;8;4;Blocklist1;54;compatible;large;1;right;right;344
Sizeloc1b;8;4;Blocklist1;55;compatible;large;1;right;right;429
Sizeloc1b;8;4;Blocklist1;56;compatible;small;1;left;left;376
Sizeloc1b;8;4;Blocklist1;57;compatible;small;1;left;left;412
Sizeloc1b;8;4;Blocklist1;58;compatible;large;1;right;right;439
Sizeloc1b;8;4;Blocklist1;59;compatible;small;1;left;left;377
Sizeloc1b;8;4;Blocklist1;60;compatible;large;1;right;right;501
Sizeloc1a;9;1;Blocklist1;1;compatible;large;1;right;right;657
Sizeloc1a;9;1;Blocklist1;2;compatible;large;1;right;right;737
Sizeloc1a;9;1;Blocklist1;3;compatible;small;1;left;left;743
Sizeloc1a;9;1;Blocklist1;4;compatible;small;1;left;left;692
Sizeloc1a;9;1;Blocklist1;5;compatible;large;1;right;right;507
Sizeloc1a;9;1;Blocklist1;6;compatible;small;1;left;left;529
Sizeloc1a;9;1;Blocklist1;7;compatible;large;1;right;right;430
Sizeloc1a;9;1;Blocklist1;8;compatible;small;1;left;left;441
Sizeloc1a;9;1;Blocklist1;9;compatible;large;1;right;right;378
Sizeloc1a;9;1;Blocklist1;10;compatible;small;1;left;left;374
Sizeloc1a;9;2;Blocklist1;1;compatible;large;1;right;right;448
Sizeloc1a;9;2;Blocklist1;2;compatible;small;1;left;left;434
Sizeloc1a;9;2;Blocklist1;3;compatible;large;1;right;right;428
Sizeloc1a;9;2;Blocklist1;4;compatible;small;1;left;left;422
Sizeloc1a;9;2;Blocklist1;5;compatible;large;1;right;right;304
Sizeloc1a;9;2;Blocklist1;6;compatible;small;1;left;left;407
Sizeloc1a;9;2;Blocklist1;7;compatible;small;1;left;left;546
Sizeloc1a;9;2;Blocklist1;8;compatible;large;1;right;right;400
Sizeloc1a;9;2;Blocklist1;9;compatible;large;1;right;right;443
Sizeloc1a;9;2;Blocklist1;10;compatible;small;1;left;left;485
Sizeloc1a;9;2;Blocklist1;11;compatible;large;1;right;right;381
Sizeloc1a;9;2;Blocklist1;12;compatible;large;1;right;right;490
Sizeloc1a;9;2;Blocklist1;13;compatible;small;1;left;left;545
Sizeloc1a;9;2;Blocklist1;14;compatible;large;1;right;right;319
Sizeloc1a;9;2;Blocklist1;15;compatible;large;1;right;right;502
Sizeloc1a;9;2;Blocklist1;16;compatible;small;1;left;left;477
Sizeloc1a;9;2;Blocklist1;17;compatible;large;1;right;right;437
Sizeloc1a;9;2;Blocklist1;18;compatible;small;1;left;left;495
Sizeloc1a;9;2;Blocklist1;19;compatible;small;1;left;left;439
Sizeloc1a;9;2;Blocklist1;20;compatible;large;1;right;right;360
Sizeloc1a;9;2;Blocklist1;21;compatible;large;1;right;right;341
Sizeloc1a;9;2;Blocklist1;22;compatible;large;1;right;right;331
Sizeloc1a;9;2;Blocklist1;23;compatible;large;1;right;right;337
Sizeloc1a;9;2;Blocklist1;24;compatible;small;1;left;left;383
Sizeloc1a;9;2;Blocklist1;25;compatible;large;1;right;right;364
Sizeloc1a;9;2;Blocklist1;26;compatible;large;1;right;right;369
Sizeloc1a;9;2;Blocklist1;27;compatible;small;1;left;left;430
Sizeloc1a;9;2;Blocklist1;28;compatible;large;1;right;right;456
Sizeloc1a;9;2;Blocklist1;29;compatible;small;1;left;left;417
Sizeloc1a;9;2;Blocklist1;30;compatible;small;1;left;left;452
Sizeloc1a;9;2;Blocklist1;31;compatible;small;1;left;left;438
Sizeloc1a;9;2;Blocklist1;32;compatible;small;1;left;left;503
Sizeloc1a;9;2;Blocklist1;33;compatible;large;1;right;right;454
Sizeloc1a;9;2;Blocklist1;34;compatible;small;1;left;left;455
Sizeloc1a;9;2;Blocklist1;35;compatible;large;1;right;right;416
Sizeloc1a;9;2;Blocklist1;36;compatible;large;1;right;right;411
Sizeloc1a;9;2;Blocklist1;37;compatible;small;1;left;left;486
Sizeloc1a;9;2;Blocklist1;38;compatible;small;1;left;left;358
Sizeloc1a;9;2;Blocklist1;39;compatible;large;1;right;right;427
Sizeloc1a;9;2;Blocklist1;40;compatible;small;1;left;left;469
Sizeloc1a;9;2;Blocklist1;41;compatible;small;1;left;left;445
Sizeloc1a;9;2;Blocklist1;42;compatible;small;1;left;left;463
Sizeloc1a;9;2;Blocklist1;43;compatible;large;1;right;right;368
Sizeloc1a;9;2;Blocklist1;44;compatible;large;1;right;right;501
Sizeloc1a;9;2;Blocklist1;45;compatible;small;1;left;left;405
Sizeloc1a;9;2;Blocklist1;46;compatible;large;1;right;right;408
Sizeloc1a;9;2;Blocklist1;47;compatible;small;1;left;left;467
Sizeloc1a;9;2;Blocklist1;48;compatible;small;1;left;left;515
Sizeloc1a;9;2;Blocklist1;49;compatible;small;1;left;left;395
Sizeloc1a;9;2;Blocklist1;50;compatible;large;1;right;right;390
Sizeloc1a;9;2;Blocklist1;51;compatible;large;1;right;right;370
Sizeloc1a;9;2;Blocklist1;52;compatible;large;1;right;right;415
Sizeloc1a;9;2;Blocklist1;53;compatible;large;1;right;right;338
Sizeloc1a;9;2;Blocklist1;54;compatible;large;1;right;right;375
Sizeloc1a;9;2;Blocklist1;55;compatible;small;1;left;left;436
Sizeloc1a;9;2;Blocklist1;56;compatible;small;1;left;left;413
Sizeloc1a;9;2;Blocklist1;57;compatible;large;1;right;right;488
Sizeloc1a;9;2;Blocklist1;58;compatible;small;1;left;left;472
Sizeloc1a;9;2;Blocklist1;59;compatible;small;1;left;left;504
Sizeloc1a;9;2;Blocklist1;60;compatible;small;1;left;left;463
Sizeloc1a;9;3;Blocklist1;1;incompatible;large;1;left;left;489
Sizeloc1a;9;3;Blocklist1;2;incompatible;small;1;right;right;465
Sizeloc1a;9;3;Blocklist1;3;incompatible;small;1;right;right;642
Sizeloc1a;9;3;Blocklist1;4;incompatible;large;1;left;left;595
Sizeloc1a;9;3;Blocklist1;5;incompatible;large;1;left;left;527
Sizeloc1a;9;3;Blocklist1;6;incompatible;small;1;right;right;421
Sizeloc1a;9;3;Blocklist1;7;incompatible;large;1;left;left;456
Sizeloc1a;9;3;Blocklist1;8;incompatible;large;1;left;left;721
Sizeloc1a;9;3;Blocklist1;9;incompatible;large;1;left;left;512
Sizeloc1a;9;3;Blocklist1;10;incompatible;large;1;left;left;423
Sizeloc1a;9;3;Blocklist1;11;incompatible;small;1;right;right;561
Sizeloc1a;9;3;Blocklist1;12;incompatible;large;1;left;left;670
Sizeloc1a;9;3;Blocklist1;13;incompatible;small;1;right;right;407
Sizeloc1a;9;3;Blocklist1;14;incompatible;large;1;left;left;434
Sizeloc1a;9;3;Blocklist1;15;incompatible;small;1;right;right;508
Sizeloc1a;9;3;Blocklist1;16;incompatible;large;1;left;left;387
Sizeloc1a;9;3;Blocklist1;17;incompatible;small;1;right;right;768
Sizeloc1a;9;3;Blocklist1;18;incompatible;small;1;right;right;461
Sizeloc1a;9;3;Blocklist1;19;incompatible;small;1;right;right;486
Sizeloc1a;9;3;Blocklist1;20;incompatible;small;1;right;right;429
Sizeloc1a;9;4;Blocklist1;1;incompatible;small;1;right;right;562
Sizeloc1a;9;4;Blocklist1;2;incompatible;large;1;left;left;351
Sizeloc1a;9;4;Blocklist1;3;incompatible;large;1;left;left;381
Sizeloc1a;9;4;Blocklist1;4;incompatible;small;1;right;right;409
Sizeloc1a;9;4;Blocklist1;5;incompatible;small;1;right;right;452
Sizeloc1a;9;4;Blocklist1;6;incompatible;small;1;right;right;381
Sizeloc1a;9;4;Blocklist1;7;incompatible;large;1;left;left;434
Sizeloc1a;9;4;Blocklist1;8;incompatible;small;1;right;right;420
Sizeloc1a;9;4;Blocklist1;9;incompatible;small;1;right;right;399
Sizeloc1a;9;4;Blocklist1;10;incompatible;small;1;right;right;427
Sizeloc1a;9;4;Blocklist1;11;incompatible;large;1;left;left;437
Sizeloc1a;9;4;Blocklist1;12;incompatible;small;1;right;right;439
Sizeloc1a;9;4;Blocklist1;13;incompatible;large;1;left;left;425
Sizeloc1a;9;4;Blocklist1;14;incompatible;large;1;left;left;443
Sizeloc1a;9;4;Blocklist1;15;incompatible;large;1;left;left;389
Sizeloc1a;9;4;Blocklist1;16;incompatible;small;1;right;right;464
Sizeloc1a;9;4;Blocklist1;17;incompatible;large;1;left;left;521
Sizeloc1a;9;4;Blocklist1;18;incompatible;small;1;right;right;472
Sizeloc1a;9;4;Blocklist1;19;incompatible;large;1;left;left;440
Sizeloc1a;9;4;Blocklist1;20;incompatible;small;1;right;right;458
Sizeloc1a;9;4;Blocklist1;21;incompatible;large;1;left;left;387
Sizeloc1a;9;4;Blocklist1;22;incompatible;large;1;left;left;359
Sizeloc1a;9;4;Blocklist1;23;incompatible;large;1;left;left;460
Sizeloc1a;9;4;Blocklist1;24;incompatible;small;1;right;right;445
Sizeloc1a;9;4;Blocklist1;25;incompatible;small;1;right;right;503
Sizeloc1a;9;4;Blocklist1;26;incompatible;large;1;left;left;430
Sizeloc1a;9;4;Blocklist1;27;incompatible;small;1;right;right;544
Sizeloc1a;9;4;Blocklist1;28;incompatible;large;1;left;left;534
Sizeloc1a;9;4;Blocklist1;29;incompatible;large;1;left;left;388
Sizeloc1a;9;4;Blocklist1;30;incompatible;large;1;left;left;408
Sizeloc1a;9;4;Blocklist1;31;incompatible;small;1;right;right;459
Sizeloc1a;9;4;Blocklist1;32;incompatible;small;1;right;right;412
Sizeloc1a;9;4;Blocklist1;33;incompatible;small;1;right;right;391
Sizeloc1a;9;4;Blocklist1;34;incompatible;large;1;left;left;499
Sizeloc1a;9;4;Blocklist1;35;incompatible;large;1;left;left;394
Sizeloc1a;9;4;Blocklist1;36;incompatible;large;1;left;left;406
Sizeloc1a;9;4;Blocklist1;37;incompatible;large;1;left;left;457
Sizeloc1a;9;4;Blocklist1;38;incompatible;large;1;left;left;386
Sizeloc1a;9;4;Blocklist1;39;incompatible;small;1;right;right;454
Sizeloc1a;9;4;Blocklist1;40;incompatible;small;1;right;right;383
Sizeloc1a;9;4;Blocklist1;41;incompatible;large;1;left;left;492
Sizeloc1a;9;4;Blocklist1;42;incompatible;large;1;left;left;371
Sizeloc1a;9;4;Blocklist1;43;incompatible;small;1;right;right;424
Sizeloc1a;9;4;Blocklist1;44;incompatible;large;1;left;left;490
Sizeloc1a;9;4;Blocklist1;45;incompatible;small;1;right;right;450
Sizeloc1a;9;4;Blocklist1;46;incompatible;small;1;right;right;372
Sizeloc1a;9;4;Blocklist1;47;incompatible;large;1;left;left;400
Sizeloc1a;9;4;Blocklist1;48;incompatible;small;1;right;right;372
Sizeloc1a;9;4;Blocklist1;49;incompatible;small;1;right;right;400
Sizeloc1a;9;4;Blocklist1;50;incompatible;small;1;right;right;388
Sizeloc1a;9;4;Blocklist1;51;incompatible;small;1;right;right;360
Sizeloc1a;9;4;Blocklist1;52;incompatible;large;1;left;left;469
Sizeloc1a;9;4;Blocklist1;53;incompatible;small;1;right;right;534
Sizeloc1a;9;4;Blocklist1;54;incompatible;large;1;left;left;500
Sizeloc1a;9;4;Blocklist1;55;incompatible;small;1;right;right;436
Sizeloc1a;9;4;Blocklist1;56;incompatible;small;1;right;right;462
Sizeloc1a;9;4;Blocklist1;57;incompatible;small;1;right;right;447
Sizeloc1a;9;4;Blocklist1;58;incompatible;large;1;left;left;504
Sizeloc1a;9;4;Blocklist1;59;incompatible;large;1;left;left;431
Sizeloc1a;9;4;Blocklist1;60;incompatible;large;1;left;left;417
Sizeloc1b;10;1;Blocklist1;1;incompatible;large;0;left;none;714
Sizeloc1b;10;1;Blocklist1;2;incompatible;large;0;left;none;369
Sizeloc1b;10;1;Blocklist1;3;incompatible;small;0;right;none;653
Sizeloc1b;10;1;Blocklist1;4;incompatible;large;0;left;none;614
Sizeloc1b;10;1;Blocklist1;5;incompatible;small;0;right;none;0
Sizeloc1b;10;1;Blocklist1;6;incompatible;large;1;left;left;645
Sizeloc1b;10;1;Blocklist1;7;incompatible;small;1;right;right;478
Sizeloc1b;10;1;Blocklist1;8;incompatible;small;1;right;right;398
Sizeloc1b;10;1;Blocklist1;9;incompatible;small;1;right;right;584
Sizeloc1b;10;1;Blocklist1;10;incompatible;large;1;left;left;323
Sizeloc1b;10;2;Blocklist1;1;incompatible;small;1;right;right;589
Sizeloc1b;10;2;Blocklist1;2;incompatible;small;1;right;right;440
Sizeloc1b;10;2;Blocklist1;3;incompatible;large;1;left;left;298
Sizeloc1b;10;2;Blocklist1;4;incompatible;small;1;right;right;378
Sizeloc1b;10;2;Blocklist1;5;incompatible;small;1;right;right;318
Sizeloc1b;10;2;Blocklist1;6;incompatible;large;1;left;left;325
Sizeloc1b;10;2;Blocklist1;7;incompatible;small;1;right;right;347
Sizeloc1b;10;2;Blocklist1;8;incompatible;large;1;left;left;361
Sizeloc1b;10;2;Blocklist1;9;incompatible;small;0;right;left;318
Sizeloc1b;10;2;Blocklist1;10;incompatible;large;1;left;left;324
Sizeloc1b;10;2;Blocklist1;11;incompatible;small;0;right;left;346
Sizeloc1b;10;2;Blocklist1;12;incompatible;large;1;left;left;360
Sizeloc1b;10;2;Blocklist1;13;incompatible;large;1;left;left;285
Sizeloc1b;10;2;Blocklist1;14;incompatible;large;1;left;left;333
Sizeloc1b;10;2;Blocklist1;15;incompatible;large;1;left;left;459
Sizeloc1b;10;2;Blocklist1;16;incompatible;small;1;right;right;372
Sizeloc1b;10;2;Blocklist1;17;incompatible;small;1;right;right;329
Sizeloc1b;10;2;Blocklist1;18;incompatible;small;1;right;right;343
Sizeloc1b;10;2;Blocklist1;19;incompatible;small;1;right;right;292
Sizeloc1b;10;2;Blocklist1;20;incompatible;large;1;left;left;364
Sizeloc1b;10;2;Blocklist1;21;incompatible;small;0;right;left;345
Sizeloc1b;10;2;Blocklist1;22;incompatible;small;1;right;right;367
Sizeloc1b;10;2;Blocklist1;23;incompatible;small;1;right;right;356
Sizeloc1b;10;2;Blocklist1;24;incompatible;large;1;left;left;385
Sizeloc1b;10;2;Blocklist1;25;incompatible;small;1;right;right;381
Sizeloc1b;10;2;Blocklist1;26;incompatible;large;0;left;right;361
Sizeloc1b;10;2;Blocklist1;27;incompatible;large;1;left;left;502
Sizeloc1b;10;2;Blocklist1;28;incompatible;small;1;right;right;502
Sizeloc1b;10;2;Blocklist1;29;incompatible;small;1;right;right;445
Sizeloc1b;10;2;Blocklist1;30;incompatible;large;1;left;left;343
Sizeloc1b;10;2;Blocklist1;31;incompatible;large;1;left;left;397
Sizeloc1b;10;2;Blocklist1;32;incompatible;large;1;left;left;368
Sizeloc1b;10;2;Blocklist1;33;incompatible;large;1;left;left;349
Sizeloc1b;10;2;Blocklist1;34;incompatible;large;1;left;left;403
Sizeloc1b;10;2;Blocklist1;35;incompatible;large;1;left;left;334
Sizeloc1b;10;2;Blocklist1;36;incompatible;small;1;right;right;413
Sizeloc1b;10;2;Blocklist1;37;incompatible;small;1;right;right;344
Sizeloc1b;10;2;Blocklist1;38;incompatible;small;1;right;right;357
Sizeloc1b;10;2;Blocklist1;39;incompatible;small;1;right;right;330
Sizeloc1b;10;2;Blocklist1;40;incompatible;large;1;left;left;353
Sizeloc1b;10;2;Blocklist1;41;incompatible;large;1;left;left;438
Sizeloc1b;10;2;Blocklist1;42;incompatible;large;1;left;left;352
Sizeloc1b;10;2;Blocklist1;43;incompatible;large;1;left;left;429
Sizeloc1b;10;2;Blocklist1;44;incompatible;large;1;left;left;360
Sizeloc1b;10;2;Blocklist1;45;incompatible;large;1;left;left;317
Sizeloc1b;10;2;Blocklist1;46;incompatible;small;1;right;right;436
Sizeloc1b;10;2;Blocklist1;47;incompatible;large;1;left;left;310
Sizeloc1b;10;2;Blocklist1;48;incompatible;small;1;right;right;413
Sizeloc1b;10;2;Blocklist1;49;incompatible;large;1;left;left;392
Sizeloc1b;10;2;Blocklist1;50;incompatible;large;1;left;left;379
Sizeloc1b;10;2;Blocklist1;51;incompatible;large;1;left;left;344
Sizeloc1b;10;2;Blocklist1;52;incompatible;small;1;right;right;445
Sizeloc1b;10;2;Blocklist1;53;incompatible;small;1;right;right;447
Sizeloc1b;10;2;Blocklist1;54;incompatible;small;1;right;right;369
Sizeloc1b;10;2;Blocklist1;55;incompatible;large;1;left;left;318
Sizeloc1b;10;2;Blocklist1;56;incompatible;small;1;right;right;365
Sizeloc1b;10;2;Blocklist1;57;incompatible;small;0;right;left;346
Sizeloc1b;10;2;Blocklist1;58;incompatible;large;1;left;left;503
Sizeloc1b;10;2;Blocklist1;59;incompatible;small;1;right;right;422
Sizeloc1b;10;2;Blocklist1;60;incompatible;small;1;right;right;360
Sizeloc1b;10;3;Blocklist1;1;compatible;large;0;right;left;420
Sizeloc1b;10;3;Blocklist1;2;compatible;large;1;right;right;670
Sizeloc1b;10;3;Blocklist1;3;compatible;large;1;right;right;383
Sizeloc1b;10;3;Blocklist1;4;compatible;small;1;left;left;371
Sizeloc1b;10;3;Blocklist1;5;compatible;large;1;right;right;336
Sizeloc1b;10;3;Blocklist1;6;compatible;small;1;left;left;406
Sizeloc1b;10;3;Blocklist1;7;compatible;small;1;left;left;433
Sizeloc1b;10;3;Blocklist1;8;compatible;small;1;left;left;499
Sizeloc1b;10;3;Blocklist1;9;compatible;small;1;left;left;419
Sizeloc1b;10;3;Blocklist1;10;compatible;large;1;right;right;294
Sizeloc1b;10;3;Blocklist1;11;compatible;large;1;right;right;421
Sizeloc1b;10;3;Blocklist1;12;compatible;large;1;right;right;408
Sizeloc1b;10;3;Blocklist1;13;compatible;small;1;left;left;347
Sizeloc1b;10;3;Blocklist1;14;compatible;small;1;left;left;377
Sizeloc1b;10;3;Blocklist1;15;compatible;large;1;right;right;317
Sizeloc1b;10;3;Blocklist1;16;compatible;small;1;left;left;364
Sizeloc1b;10;3;Blocklist1;17;compatible;small;1;left;left;369
Sizeloc1b;10;3;Blocklist1;18;compatible;large;1;right;right;358
Sizeloc1b;10;3;Blocklist1;19;compatible;small;1;left;left;435
Sizeloc1b;10;3;Blocklist1;20;compatible;large;1;right;right;261
Sizeloc1b;10;4;Blocklist1;1;compatible;small;1;left;left;360
Sizeloc1b;10;4;Blocklist1;2;compatible;small;1;left;left;365
Sizeloc1b;10;4;Blocklist1;3;compatible;large;1;right;right;330
Sizeloc1b;10;4;Blocklist1;4;compatible;small;1;left;left;400
Sizeloc1b;10;4;Blocklist1;5;compatible;large;0;right;left;372
Sizeloc1b;10;4;Blocklist1;6;compatible;large;1;right;right;384
Sizeloc1b;10;4;Blocklist1;7;compatible;small;1;left;left;348
Sizeloc1b;10;4;Blocklist1;8;compatible;large;1;right;right;306
Sizeloc1b;10;4;Blocklist1;9;compatible;small;1;left;left;305
