"Participant","trial_type","trial_number","key_pressed","Response","correctness","RT","logRT","Mapping","expected","Handedness"
2085,"experimental_trials_compatible",35,"q","left",1,510,6.23441072571837,"compatible","small","right-handed"
2085,"experimental_trials_compatible",36,"p","right",1,622,6.43294009273918,"compatible","large","right-handed"
2085,"experimental_trials_compatible",37,"p","right",1,605,6.40522845803084,"compatible","large","right-handed"
2085,"experimental_trials_compatible",38,"p","right",1,497,6.20859002609663,"compatible","large","right-handed"
2085,"experimental_trials_compatible",39,"p","right",1,462,6.13556489108174,"compatible","large","right-handed"
2085,"experimental_trials_compatible",40,"q","left",1,529,6.2709884318583,"compatible","small","right-handed"
2085,"experimental_trials_compatible",41,"p","right",1,578,6.35957386867238,"compatible","large","right-handed"
2085,"experimental_trials_compatible",42,"q","left",1,626,6.4393503711001,"compatible","small","right-handed"
2085,"experimental_trials_compatible",43,"p","right",1,559,6.3261494731551,"compatible","large","right-handed"
2085,"experimental_trials_compatible",44,"p","right",1,577,6.3578422665081,"compatible","large","right-handed"
2085,"experimental_trials_compatible",45,"q","left",1,612,6.41673228251233,"compatible","small","right-handed"
2085,"experimental_trials_compatible",46,"q","left",1,521,6.25575004175337,"compatible","small","right-handed"
2085,"experimental_trials_compatible",47,"p","right",1,512,6.23832462503951,"compatible","large","right-handed"
2085,"experimental_trials_compatible",48,"q","left",1,422,6.04500531403601,"compatible","small","right-handed"
2085,"experimental_trials_compatible",49,"q","left",1,518,6.24997524225948,"compatible","small","right-handed"
2085,"experimental_trials_compatible",50,"p","right",1,546,6.30261897574491,"compatible","large","right-handed"
2085,"experimental_trials_compatible",51,"q","left",1,441,6.08904487544685,"compatible","small","right-handed"
2085,"experimental_trials_compatible",52,"q","left",1,543,6.29710931993394,"compatible","small","right-handed"
2085,"experimental_trials_compatible",53,"q","left",1,473,6.15909538849193,"compatible","small","right-handed"
2085,"experimental_trials_compatible",54,"q","left",1,622,6.43294009273918,"compatible","small","right-handed"
2085,"experimental_trials_compatible",55,"p","right",1,712,6.56807791141198,"compatible","large","right-handed"
2085,"experimental_trials_compatible",56,"q","left",1,464,6.13988455222626,"compatible","small","right-handed"
2085,"experimental_trials_compatible",57,"p","right",1,527,6.26720054854136,"compatible","large","right-handed"
2085,"experimental_trials_compatible",58,"q","left",1,607,6.4085287910595,"compatible","small","right-handed"
2085,"experimental_trials_compatible",59,"q","left",1,551,6.31173480915291,"compatible","small","right-handed"
2085,"experimental_trials_compatible",60,"q","left",1,481,6.17586727010576,"compatible","small","right-handed"
2085,"experimental_trials_incompatible",1,"q","left",1,1048,6.95463886488099,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",2,"p","right",1,663,6.49677499018586,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",3,"q","left",1,480,6.17378610390194,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",4,"p","right",1,462,6.13556489108174,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",5,"p","right",1,545,6.30078579466324,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",6,"p","right",1,547,6.30444880242198,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",7,"q","left",1,578,6.35957386867238,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",8,"q","left",1,515,6.24416690066374,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",9,"p","right",1,442,6.0913098820777,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",10,"p","right",1,459,6.12905021006055,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",11,"p","right",1,538,6.28785856016178,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",12,"q","left",1,447,6.10255859461357,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",13,"p","right",1,549,6.30809844150953,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",14,"q","left",1,427,6.05678401322862,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",15,"p","right",1,466,6.14418563412565,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",16,"p","right",1,476,6.16541785423142,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",17,"q","left",1,477,6.16751649088834,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",18,"p","right",1,439,6.08449941307517,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",19,"q","left",1,379,5.93753620508243,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",20,"p","right",1,676,6.51619307604296,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",21,"q","left",1,463,6.13772705408623,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",22,"q","left",1,475,6.16331480403464,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",23,"p","right",1,409,6.0137151560428,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",24,"p","right",1,469,6.15060276844628,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",25,"p","right",1,594,6.38687931936265,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",26,"q","left",1,410,6.01615715969835,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",27,"p","right",1,451,6.11146733950268,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",28,"p","right",1,441,6.08904487544685,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",29,"q","left",1,338,5.82304589548302,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",30,"q","left",1,534,6.2803958389602,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",31,"p","right",1,415,6.0282785202307,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",32,"p","right",1,445,6.09807428216624,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",33,"q","left",1,339,5.82600010738045,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",34,"q","left",1,425,6.05208916892442,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",35,"p","right",1,405,6.00388706710654,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",36,"q","left",1,424,6.04973345523196,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",37,"q","left",1,379,5.93753620508243,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",38,"q","left",1,380,5.94017125272043,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",39,"p","right",1,426,6.05443934626937,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",40,"q","left",1,408,6.01126717440416,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",41,"p","right",1,421,6.04263283368238,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",42,"p","right",1,526,6.26530121273771,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",43,"q","left",1,508,6.23048144757848,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",44,"q","left",1,482,6.1779441140506,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",45,"q","left",1,392,5.97126183979046,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",46,"q","left",1,469,6.15060276844628,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",47,"q","left",1,602,6.40025744530882,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",48,"q","left",1,354,5.86929691313377,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",49,"q","left",1,398,5.98645200528444,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",50,"q","left",1,440,6.08677472691231,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",51,"q","left",1,424,6.04973345523196,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",52,"q","left",1,421,6.04263283368238,"incompatible","large","right-handed"
2085,"experimental_trials_incompatible",53,"p","right",1,467,6.1463292576689,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",54,"p","right",1,420,6.04025471127741,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",55,"p","right",1,418,6.03548143252476,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",56,"p","right",1,529,6.2709884318583,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",57,"p","right",1,412,6.02102334934953,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",58,"p","right",1,406,6.00635315960173,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",59,"p","right",1,434,6.07304453410041,"incompatible","small","right-handed"
2085,"experimental_trials_incompatible",60,"q","left",1,437,6.07993319509559,"incompatible","large","right-handed"
2084,"experimental_trials_compatible",1,"p","right",1,1036,6.94312242281943,"compatible","large","right-handed"
2084,"experimental_trials_compatible",2,"q","left",1,485,6.18414889093748,"compatible","small","right-handed"
2084,"experimental_trials_compatible",3,"q","left",1,410,6.01615715969835,"compatible","small","right-handed"
2084,"experimental_trials_compatible",4,"p","right",1,393,5.97380961186926,"compatible","large","right-handed"
2084,"experimental_trials_compatible",5,"p","right",1,549,6.30809844150953,"compatible","large","right-handed"
2084,"experimental_trials_compatible",6,"p","right",1,417,6.0330862217988,"compatible","large","right-handed"
2084,"experimental_trials_compatible",7,"p","right",1,581,6.36475075685191,"compatible","large","right-handed"
2084,"experimental_trials_compatible",8,"q","left",1,440,6.08677472691231,"compatible","small","right-handed"
2084,"experimental_trials_compatible",9,"q","left",1,372,5.91889385427315,"compatible","small","right-handed"
2084,"experimental_trials_compatible",10,"q","left",1,462,6.13556489108174,"compatible","small","right-handed"
2084,"experimental_trials_compatible",11,"q","left",1,583,6.36818718635049,"compatible","small","right-handed"
2084,"experimental_trials_compatible",12,"p","right",1,375,5.92692602597041,"compatible","large","right-handed"
2084,"experimental_trials_compatible",13,"q","left",1,417,6.0330862217988,"compatible","small","right-handed"
2084,"experimental_trials_compatible",14,"q","left",1,437,6.07993319509559,"compatible","small","right-handed"
2084,"experimental_trials_compatible",15,"q","left",1,355,5.87211778947542,"compatible","small","right-handed"
2084,"experimental_trials_compatible",17,"p","right",1,477,6.16751649088834,"compatible","large","right-handed"
2084,"experimental_trials_compatible",18,"p","right",1,388,5.96100533962327,"compatible","large","right-handed"
2084,"experimental_trials_compatible",19,"q","left",1,506,6.22653666928747,"compatible","small","right-handed"
2084,"experimental_trials_compatible",20,"q","left",1,407,6.00881318544259,"compatible","small","right-handed"
2084,"experimental_trials_compatible",21,"p","right",1,711,6.56667242980324,"compatible","large","right-handed"
2084,"experimental_trials_compatible",22,"p","right",1,599,6.39526159811545,"compatible","large","right-handed"
2084,"experimental_trials_compatible",23,"q","left",1,529,6.2709884318583,"compatible","small","right-handed"
2084,"experimental_trials_compatible",24,"q","left",1,663,6.49677499018586,"compatible","small","right-handed"
2084,"experimental_trials_compatible",25,"p","right",1,391,5.96870755998537,"compatible","large","right-handed"
2084,"experimental_trials_compatible",26,"q","left",1,538,6.28785856016178,"compatible","small","right-handed"
2084,"experimental_trials_compatible",27,"q","left",1,419,6.03787091992214,"compatible","small","right-handed"
2084,"experimental_trials_compatible",28,"p","right",1,591,6.3818160174061,"compatible","large","right-handed"
2084,"experimental_trials_compatible",29,"q","left",1,756,6.62804137617953,"compatible","small","right-handed"
2084,"experimental_trials_compatible",30,"p","right",1,543,6.29710931993394,"compatible","large","right-handed"
2084,"experimental_trials_compatible",31,"q","left",1,712,6.56807791141198,"compatible","small","right-handed"
2084,"experimental_trials_compatible",32,"q","left",1,1085,6.98933526597456,"compatible","small","right-handed"
2084,"experimental_trials_compatible",33,"p","right",1,601,6.39859493453521,"compatible","large","right-handed"
2084,"experimental_trials_compatible",34,"q","left",1,521,6.25575004175337,"compatible","small","right-handed"
2084,"experimental_trials_compatible",35,"q","left",1,590,6.38012253689976,"compatible","small","right-handed"
2084,"experimental_trials_compatible",36,"q","left",1,480,6.17378610390194,"compatible","small","right-handed"
2084,"experimental_trials_compatible",37,"p","right",1,438,6.08221891037645,"compatible","large","right-handed"
2084,"experimental_trials_compatible",38,"q","left",1,456,6.12249280951439,"compatible","small","right-handed"
2084,"experimental_trials_compatible",39,"q","left",1,491,6.19644412779452,"compatible","small","right-handed"
2084,"experimental_trials_compatible",40,"q","left",1,802,6.68710860786651,"compatible","small","right-handed"
2084,"experimental_trials_compatible",41,"p","right",1,623,6.43454651878745,"compatible","large","right-handed"
2084,"experimental_trials_compatible",42,"p","right",1,494,6.20253551718792,"compatible","large","right-handed"
2084,"experimental_trials_compatible",43,"p","right",1,451,6.11146733950268,"compatible","large","right-handed"
2084,"experimental_trials_compatible",44,"p","right",1,517,6.24804287450843,"compatible","large","right-handed"
2084,"experimental_trials_compatible",45,"q","left",1,505,6.22455842927536,"compatible","small","right-handed"
2084,"experimental_trials_compatible",46,"p","right",1,508,6.23048144757848,"compatible","large","right-handed"
2084,"experimental_trials_compatible",47,"q","left",1,597,6.3919171133926,"compatible","small","right-handed"
2084,"experimental_trials_compatible",48,"p","right",1,726,6.5875500148248,"compatible","large","right-handed"
2084,"experimental_trials_compatible",49,"p","right",1,513,6.24027584517077,"compatible","large","right-handed"
2084,"experimental_trials_compatible",50,"p","right",1,495,6.20455776256869,"compatible","large","right-handed"
2084,"experimental_trials_compatible",51,"p","right",1,654,6.4831073514572,"compatible","large","right-handed"
2084,"experimental_trials_compatible",52,"p","right",1,466,6.14418563412565,"compatible","large","right-handed"
2084,"experimental_trials_compatible",53,"q","left",1,594,6.38687931936265,"compatible","small","right-handed"
2084,"experimental_trials_compatible",54,"p","right",1,545,6.30078579466324,"compatible","large","right-handed"
2084,"experimental_trials_compatible",55,"p","right",1,473,6.15909538849193,"compatible","large","right-handed"
2084,"experimental_trials_compatible",56,"q","left",1,634,6.45204895443723,"compatible","small","right-handed"
2084,"experimental_trials_compatible",57,"q","left",1,500,6.21460809842219,"compatible","small","right-handed"
2084,"experimental_trials_compatible",58,"p","right",1,381,5.9427993751267,"compatible","large","right-handed"
2084,"experimental_trials_compatible",59,"q","left",1,393,5.97380961186926,"compatible","small","right-handed"
2084,"experimental_trials_compatible",60,"p","right",1,647,6.4723462945009,"compatible","large","right-handed"
2084,"experimental_trials_incompatible",2,"q","left",1,353,5.8664680569333,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",3,"q","left",1,458,6.12686918411419,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",4,"q","left",1,417,6.0330862217988,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",5,"q","left",1,479,6.17170059741091,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",6,"p","right",1,566,6.33859407820318,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",7,"q","left",1,442,6.0913098820777,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",8,"p","right",1,443,6.09356977004514,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",9,"p","right",1,476,6.16541785423142,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",10,"p","right",1,380,5.94017125272043,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",11,"p","right",1,452,6.11368217983223,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",12,"p","right",1,478,6.16961073249146,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",13,"q","left",1,637,6.45676965557216,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",14,"q","left",1,638,6.45833828334479,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",15,"p","right",1,615,6.42162226780652,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",16,"q","left",1,797,6.68085467879022,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",17,"q","left",1,449,6.10702288774225,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",18,"q","left",1,442,6.0913098820777,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",19,"q","left",1,429,6.06145691892802,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",20,"p","right",1,639,6.45990445437753,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",21,"q","left",1,480,6.17378610390194,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",22,"p","right",1,559,6.3261494731551,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",23,"p","right",1,430,6.06378520868761,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",24,"q","left",1,551,6.31173480915291,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",25,"q","left",1,557,6.32256523992728,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",26,"p","right",1,468,6.14846829591765,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",27,"q","left",1,512,6.23832462503951,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",28,"q","left",1,511,6.2363695902037,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",29,"p","right",1,764,6.63856778916652,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",30,"q","left",1,349,5.85507192220243,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",31,"p","right",1,406,6.00635315960173,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",32,"q","left",1,418,6.03548143252476,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",33,"p","right",1,650,6.47697236288968,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",34,"q","left",1,521,6.25575004175337,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",35,"q","left",1,543,6.29710931993394,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",36,"q","left",1,593,6.38519439899773,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",37,"q","left",1,799,6.68336094576627,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",38,"p","right",1,824,6.71417052990947,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",39,"q","left",1,613,6.41836493593621,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",40,"p","right",1,626,6.4393503711001,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",41,"p","right",1,484,6.18208490671663,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",42,"q","left",1,501,6.21660610108486,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",43,"p","right",1,535,6.28226674689601,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",44,"p","right",1,1006,6.91373735065968,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",45,"p","right",1,531,6.27476202124194,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",46,"q","left",1,795,6.67834211465433,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",47,"p","right",1,518,6.24997524225948,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",48,"q","left",1,577,6.3578422665081,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",49,"p","right",1,785,6.66568371778241,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",50,"q","left",1,483,6.18001665365257,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",51,"p","right",1,582,6.36647044773144,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",52,"p","right",1,745,6.61338421837956,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",53,"q","left",1,488,6.19031540585315,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",54,"p","right",1,743,6.61069604471776,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",55,"q","left",1,758,6.63068338564237,"incompatible","large","right-handed"
2084,"experimental_trials_incompatible",56,"p","right",1,483,6.18001665365257,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",57,"p","right",1,557,6.32256523992728,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",58,"p","right",1,492,6.19847871649231,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",59,"p","right",1,553,6.31535800152233,"incompatible","small","right-handed"
2084,"experimental_trials_incompatible",60,"p","right",1,433,6.07073772800249,"incompatible","small","right-handed"
2083,"experimental_trials_compatible",1,"p","right",1,694,6.5424719605068,"compatible","large","right-handed"
2083,"experimental_trials_compatible",2,"p","right",1,432,6.06842558824411,"compatible","large","right-handed"
2083,"experimental_trials_compatible",3,"q","left",1,488,6.19031540585315,"compatible","small","right-handed"
2083,"experimental_trials_compatible",4,"p","right",1,418,6.03548143252476,"compatible","large","right-handed"
2083,"experimental_trials_compatible",5,"p","right",1,431,6.06610809010375,"compatible","large","right-handed"
2083,"experimental_trials_compatible",6,"q","left",1,529,6.2709884318583,"compatible","small","right-handed"
2083,"experimental_trials_compatible",7,"p","right",1,535,6.28226674689601,"compatible","large","right-handed"
2083,"experimental_trials_compatible",8,"p","right",1,560,6.32793678372919,"compatible","large","right-handed"
2083,"experimental_trials_compatible",9,"p","right",1,744,6.61204103483309,"compatible","large","right-handed"
2083,"experimental_trials_compatible",10,"q","left",1,472,6.15697898558556,"compatible","small","right-handed"
2083,"experimental_trials_compatible",11,"q","left",1,641,6.46302945692067,"compatible","small","right-handed"
2083,"experimental_trials_compatible",12,"p","right",1,472,6.15697898558556,"compatible","large","right-handed"
2083,"experimental_trials_compatible",13,"p","right",1,496,6.20657592672493,"compatible","large","right-handed"
2083,"experimental_trials_compatible",14,"p","right",1,639,6.45990445437753,"compatible","large","right-handed"
2083,"experimental_trials_compatible",15,"p","right",1,551,6.31173480915291,"compatible","large","right-handed"
2083,"experimental_trials_compatible",16,"p","right",1,402,5.99645208861902,"compatible","large","right-handed"
2083,"experimental_trials_compatible",17,"q","left",1,543,6.29710931993394,"compatible","small","right-handed"
2083,"experimental_trials_compatible",18,"q","left",1,513,6.24027584517077,"compatible","small","right-handed"
2083,"experimental_trials_compatible",19,"q","left",1,472,6.15697898558556,"compatible","small","right-handed"
2083,"experimental_trials_compatible",20,"q","left",1,408,6.01126717440416,"compatible","small","right-handed"
2083,"experimental_trials_compatible",21,"p","right",1,503,6.22059017009974,"compatible","large","right-handed"
2083,"experimental_trials_compatible",22,"p","right",1,432,6.06842558824411,"compatible","large","right-handed"
2083,"experimental_trials_compatible",23,"p","right",1,487,6.18826412308259,"compatible","large","right-handed"
2083,"experimental_trials_compatible",24,"p","right",1,474,6.16120732169508,"compatible","large","right-handed"
2083,"experimental_trials_compatible",25,"p","right",1,481,6.17586727010576,"compatible","large","right-handed"
2083,"experimental_trials_compatible",26,"p","right",1,455,6.12029741895095,"compatible","large","right-handed"
2083,"experimental_trials_compatible",27,"q","left",1,553,6.31535800152233,"compatible","small","right-handed"
2083,"experimental_trials_compatible",28,"q","left",1,632,6.44888939414686,"compatible","small","right-handed"
2083,"experimental_trials_compatible",29,"q","left",1,479,6.17170059741091,"compatible","small","right-handed"
2083,"experimental_trials_compatible",30,"q","left",1,456,6.12249280951439,"compatible","small","right-handed"
2083,"experimental_trials_compatible",31,"p","right",1,567,6.34035930372775,"compatible","large","right-handed"
2083,"experimental_trials_compatible",32,"q","left",1,479,6.17170059741091,"compatible","small","right-handed"
2083,"experimental_trials_compatible",33,"q","left",1,456,6.12249280951439,"compatible","small","right-handed"
2083,"experimental_trials_compatible",34,"q","left",1,487,6.18826412308259,"compatible","small","right-handed"
2083,"experimental_trials_compatible",35,"q","left",1,648,6.47389069635227,"compatible","small","right-handed"
2083,"experimental_trials_compatible",36,"q","left",1,464,6.13988455222626,"compatible","small","right-handed"
2083,"experimental_trials_compatible",37,"q","left",1,512,6.23832462503951,"compatible","small","right-handed"
2083,"experimental_trials_compatible",38,"p","right",1,487,6.18826412308259,"compatible","large","right-handed"
2083,"experimental_trials_compatible",39,"q","left",1,471,6.15485809401642,"compatible","small","right-handed"
2083,"experimental_trials_compatible",40,"p","right",1,480,6.17378610390194,"compatible","large","right-handed"
2083,"experimental_trials_compatible",41,"p","right",1,424,6.04973345523196,"compatible","large","right-handed"
2083,"experimental_trials_compatible",42,"q","left",1,768,6.64378973314767,"compatible","small","right-handed"
2083,"experimental_trials_compatible",43,"p","right",1,1488,7.30518821539304,"compatible","large","right-handed"
2083,"experimental_trials_compatible",44,"q","left",1,592,6.38350663488401,"compatible","small","right-handed"
2083,"experimental_trials_compatible",45,"p","right",1,488,6.19031540585315,"compatible","large","right-handed"
2083,"experimental_trials_compatible",46,"p","right",1,480,6.17378610390194,"compatible","large","right-handed"
2083,"experimental_trials_compatible",47,"q","left",1,488,6.19031540585315,"compatible","small","right-handed"
2083,"experimental_trials_compatible",48,"q","left",1,457,6.12468339089421,"compatible","small","right-handed"
2083,"experimental_trials_compatible",49,"p","right",1,521,6.25575004175337,"compatible","large","right-handed"
2083,"experimental_trials_compatible",50,"q","left",1,455,6.12029741895095,"compatible","small","right-handed"
2083,"experimental_trials_compatible",51,"q","left",1,479,6.17170059741091,"compatible","small","right-handed"
2083,"experimental_trials_compatible",52,"p","right",1,519,6.25190388316589,"compatible","large","right-handed"
2083,"experimental_trials_compatible",53,"q","left",1,400,5.99146454710798,"compatible","small","right-handed"
2083,"experimental_trials_compatible",54,"p","right",1,752,6.62273632394984,"compatible","large","right-handed"
2083,"experimental_trials_compatible",55,"q","left",1,567,6.34035930372775,"compatible","small","right-handed"
2083,"experimental_trials_compatible",56,"q","left",1,664,6.49828214947643,"compatible","small","right-handed"
2083,"experimental_trials_compatible",57,"q","left",1,487,6.18826412308259,"compatible","small","right-handed"
2083,"experimental_trials_compatible",58,"p","right",1,505,6.22455842927536,"compatible","large","right-handed"
2083,"experimental_trials_compatible",59,"q","left",1,463,6.13772705408623,"compatible","small","right-handed"
2083,"experimental_trials_compatible",60,"p","right",1,480,6.17378610390194,"compatible","large","right-handed"
2083,"experimental_trials_incompatible",2,"p","right",1,696,6.54534966033442,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",3,"p","right",1,520,6.25382881157547,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",4,"p","right",1,391,5.96870755998537,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",5,"p","right",1,583,6.36818718635049,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",6,"p","right",1,448,6.10479323241498,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",7,"p","right",1,975,6.88243747099785,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",8,"q","left",1,424,6.04973345523196,"incompatible","large","right-handed"
2083,"experimental_trials_incompatible",9,"q","left",1,352,5.8636311755981,"incompatible","large","right-handed"
2083,"experimental_trials_incompatible",10,"q","left",1,401,5.99396142730657,"incompatible","large","right-handed"
2083,"experimental_trials_incompatible",11,"q","left",1,408,6.01126717440416,"incompatible","large","right-handed"
2083,"experimental_trials_incompatible",12,"p","right",1,480,6.17378610390194,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",13,"q","left",1,360,5.88610403145016,"incompatible","large","right-handed"
2083,"experimental_trials_incompatible",14,"p","right",1,489,6.19236248947487,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",15,"p","right",1,455,6.12029741895095,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",16,"q","left",1,495,6.20455776256869,"incompatible","large","right-handed"
2083,"experimental_trials_incompatible",17,"q","left",1,481,6.17586727010576,"incompatible","large","right-handed"
2083,"experimental_trials_incompatible",18,"q","left",1,488,6.19031540585315,"incompatible","large","right-handed"
2083,"experimental_trials_incompatible",19,"p","right",1,526,6.26530121273771,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",20,"p","right",1,464,6.13988455222626,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",21,"p","right",1,576,6.35610766069589,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",22,"p","right",1,553,6.31535800152233,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",23,"p","right",1,448,6.10479323241498,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",24,"q","left",1,430,6.06378520868761,"incompatible","large","right-handed"
2083,"experimental_trials_incompatible",25,"p","right",1,464,6.13988455222626,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",26,"p","right",1,448,6.10479323241498,"incompatible","small","right-handed"
2083,"experimental_trials_incompatible",27,"p","right",1,456,6.12249280951439,"incompatible","small","right-handed"
